50s,Machine Gun K15,Jersey Zip Hoodie,Ochre Leather Loper,Long Hippie Perm,Cross Charm Bracelet,Chef,Deep Dawn,Single Corridor Apartment,Sound of Wave,Bullet
30s,Poisoned Medicine,Old Leather Jacket,Thigh High Wellies,Two Block Haircut,Lion Shaped Ring,Firefighter,Early Morning,Big Old Arboretum,Skid Sounds,Different Soil
30s,Submachine Gun K16,Long buttonless Cardigan,Blue Football Boots,Dandy Hairstyle,Lion Shaped Ring,Hotel Receptionist,Early Morning,Major Bank,Fan Sound,Fibrous Tissues
20s,Flathead Screwdriver,Pilot Bomber Jacket,Red Football Boots,Dandy Hairstyle,Eyebrow Piercing,Professor,Night,Shared Office Toilet,Backpack Stuff Shaking,Feather
20s,Broken Soju Bottle,Printed White Tshirt,Blue Colored Boots,Pomade Hair,Thick Chain Nechlace,Mart Cashier,Late Night,Major Bank,Sound of Wave,Black Hair
70s,Prosthetic Hand,Cotton Zip Hoodie,Ivowy Suede Moccasin,Pomade Hair,Black Backpack,Athletic Trainer,Late Night,Middle School,Phone Alarm Ringing,Chewed Gum
50s,Yellow Box Cutter,Grey Knit Shirt,Black Low Sneakers,Black Short Babyperm,Drop earrings,Athletic Trainer,Late Night,PC cafe,Finger Snap,Light Brown Hair
60s,Round Edged Stone,Green Hiking Jacket,Black Boots,High Ponytail,Black Backpack,Mechanic,Morning,Inn Near Brothel,Neon Sign Noise,Erased Blood Stain
30s,WASP Injection Knife,Duck Patch Hoodie,Ivory Converse,High Ponytail,Skull Shaped Ring,Engineer,Late Night,Messy Goshiwon,Bearing Groaning,Glass Fragments
20s,Ski Pole,Black Hiking Jacket,White Basketball Shoes,Mid-long Straight Hair,Drop earrings,Chef,Morning,Messy Dumpster Alley,TV Sports Commentaries,Arson Attempt
40s,Submachine Gun K16,Grey Knit Shirt,Ivowy Suede Moccasin,Natural Two Block,Lip Piercing,Firefighter,Late Night,Motel in Backstreet,Neon Sign Noise,Bullet
30s,Female Stocking,Duck Patch Hoodie,Black Low Sneakers,Dandy Hairstyle,Skull Shaped Ring,Athletic Trainer,Late Night,Deep Forest,Hammering Sound,Cigarette Butts
50s,Muscaria Mushroom,Purple Short Cardigan,Logo Printed Slider,High Ponytail,Millitary Backpack,Mechanic,Night,Haunted House,Cutting Something,Maggot
70s,Water,Old Denim Jacket,White Basketball Shoes,Pixie Cut,Tennis Wristband,Soldier,Late Night,Underground Grocery Store,Gas Range On,Maggot
30s,White Silk Curtain,Emerald Coach Jacket,Black Converse,Two Block Haircut,Colorful Bracelets,Hotel Receptionist,Early Morning,Amusement Park Pillar,Slip and Crash,Ripped Cloth
20s,Submachine Gun AR-18,Emerald Coach Jacket,Suede Boat shoes,Perm With Bangs,Skull Shaped Ring,Athletic Trainer,Early Morning,Inn Near Brothel,Bearing Groaning,Excrements
20s,Green Paring Knife,Lace Blouse,Ochre Leather Loper,Short Hair,Lion Shaped Ring,Soldier,Late Night,Blackout Parking Lot,Water Flowing Sound,Used Toilet Paper
40s,Wooden Baseball Bat,Long Field Jacket,Black Chelsea Boots,Two Block Haircut,Chocker Necklace,Mechanic,Around Midnight,Haunted House,Twisting Jaw joint,Fingerprints
40s,Wooden Crutch,Black Tshirt,Strapped Leather Sandal,Long Black Hair,Thick Chain Nechlace,Guard,Deep Dawn,House With Yard,Sand Stepping Barefoot,Disposable Lighter
20s,Round Edged Stone,Purple Short Cardigan,Ivory Converse,Pomade Hair,Skull Shaped Ring,Guard,Early Morning,Motel in Backstreet,Fan Sound,Women`s Underwear
20s,Broken Soju Bottle,Cotton Zip Hoodie,Red Converse,Short Permed Hair,Charm Earrings,Banker,Deep Dawn,Major Bank,TV Sports Commentaries,Lipstick Stained Cigarette
50s,Machine Gun K15,Pilot Bomber Jacket,Bare Foot,Dandy Hairstyle,Leg Prosthetics,Doctor,Late Night,Karaoke Underground,Phone Alarm Ringing,Body Hair
60s,Metal Pipe,Long buttonless Cardigan,White Platform Sneakers,Mid-long Hair,Millitary Backpack,Mart Cashier,Night,Inside Taxi,Backpack Stuff Shaking,Scorch Mark
50s,Wooden Cane,Green Hiking Jacket,Red Football Boots,Mid-long Straight Hair,Silver Stainless Ring,Nurse,Morning,Motel in Downtown,Chalkboard Scraping,Skid Mark
50s,Monkey Wrench,Luxury Brown Shearing,Cherry Colored Boots,Pink Permed Hair,Silver Stainless Ring,Nurse,Night,Inside Taxi,Cat Meow,Body Hair
70s,Flathead Screwdriver,Long Sleeve Tshirt,Red Converse,Dandy Hairstyle,Silver Stainless Ring,Police Officer,Morning,Famous Traditional Market,Remote Air Conditioner,Used Toilet Paper
30s,Tetrodotoxin Powder,Grey Fleece Hoodie,Knee High Wellies,Long Hair,Engagement Ring,Firefighter,Early Morning,Officetel Underground Parkinglot,Crack Knuckles,Ripped Cloth
40s,Desert Eagle,Grey Hiking Jacket,Strapped Leather Sandal,High Ponytail,Stud Earrings,Mart Cashier,Late Night,Semi Basement Apartment,Irregular Walking Sound,Different Soil
30s,Glacial Acetic Acid,Grey Fleece Hoodie,Black Low Sneakers,Mid-long Ponytail,Left Ear Pierced,Police Officer,Deep Dawn,Messy Club,Cutlery Falling down,Lipstick Stained Cigarette
60s,Wooden Baseball Bat,Green Hiking Jacket,White Platform Sneakers,Mid-long Ponytail,Wide Leather Bracelet,Janitor,Late Night,Big Old Arboretum,Slip and Crash,Skid Mark
20s,Irregular Shaped Rock,Lace Blouse,Chess Patteren loafer,Long Permed Hair,Nose Piercing,Athletic Trainer,Morning,Messy Club,Crack Knuckles,Footprint 245mm Highheels
30s,Potassium Cyanide,Grey Knit Shirt,Black Chelsea Boots,Pomade Hair,Thick Chain Nechlace,Athlete,Deep Dawn,SUV Back Seats,TV Sports Commentaries,Black Wig Hair
20s,Red Chainsaw,Undershirt,Black Long Boots,High Ponytail,Skull Shaped Ring,Hair Designer,Late Night,SUV Back Seats,Running Treadmill,Black Vinyl Bag
20s,Venomous Snake Cage,Printed White Tshirt,Blue Colored Boots,Mid-long Curly Hair,Lion Shaped Ring,Chef,Late Night,Broken Street Lamp,Propeller Sound,Arson Attempt
50s,Golf Club,Grey Knit Shirt,White Basketball Shoes,Black Short Babyperm,Millitary Backpack,Athletic Trainer,Night,Town Hall,Finger Snap,Disposable Lighter
20s,Charging Cable,Grey Knit Shirt,Black Leather Loafer,Buzz cut hair,Buddhist Bead Bracelet,Mechanic,Late Night,Private English Academy,Skid Sounds,Crumpled Cigarette Package
40s,Sealed Wine Bottle,Brown Wool Coat,White Running Shoes,Long Curly Hair,Leg Prosthetics,Soldier,Morning,Messy Goshiwon,Chewing Gum,Fibrous Tissues
20s,Ice Pick,Logo Printed Sweatshirt,White Running Shoes,Pomade Hair,Buddhist Bead Bracelet,Banker,Deep Dawn,Ecological Park,Cat Meow,Metal Fragments
20s,Wire Saw,Pilot Bomber Jacket,Blue Football Boots,Natural Two Block,Eyebrow Piercing,Athletic Trainer,Night,Famous Traditional Market,Bearing Groaning,Written In Blood
30s,Red Chainsaw,Vest With Slits,Black Leather Loafer,Pomade Hair,Lion Shaped Ring,Model,Morning,Old DVD room,Computer Mouse Clicking,Body Hair
20s,Mercury,Long Sleeve Tshirt,German Army Trainers,Comma Hairstyle,Stud Earrings,Janitor,Night,Old Snack Bar,People Having Conversation,Used Toilet Paper
30s,Dental Drill,Lace Blouse,Black Low Sneakers,Natural Two Block,Lion Shaped Ring,Engineer,Late Night,Inside Taxi,Spit On Ground,Nail Tips
50s,Flathead Screwdriver,Luxury Brown Shearing,Bare Foot,Comma Hairstyle,Charm Earrings,Mart Cashier,Late Night,Karaoke Underground,Bearing Groaning,Cigarette Butts
20s,Red Brick,Ivy League Hoodie,White Stained Boots,Long Hippie Perm,Black Backpack,Professor,Deep Dawn,Private English Academy,Chewing Paper Cup,Black Hair
20s,Expandable Nightstick,Long Sleeve Tshirt,Black Converse,Long Hippie Perm,Leon Sunglasses,Sanitation Worker,Deep Dawn,Karaoke Underground,Cutting Something,Headlight
50s,Yellow Box Cutter,Yellow Short Cardigan,Ivowy Suede Moccasin,Short Curly Hair,Black Disposable Mask,Sanitation Worker,Deep Dawn,Broken Street Lamp,Sound of Chainsaw,Lipstick Stained Cigarette
20s,Teracotta Pot,Grey Hiking Jacket,Knee High Wellies,Short Hair,Tennis Wristband,Firefighter,Night,Lecture Hall,Skid Sounds,Crumpled Cigarette Package
40s,Flathead Screwdriver,China Collar Shirt,Red Converse,Short Curly Hair,Wide Leather Bracelet,Chef,Late Night,Cafe Terrace,Drilling,Arson Attempt
20s,Desert Eagle,Crop Vest Knit,Black Converse,Long Black Hair,Eyebrow Piercing,Engineer,Night,Single Corridor Apartment,Digging With Shovel,Chewed Gum
20s,Water,Printed Black Tshirt,White Stained Boots,Perm With Bangs,Lion Shaped Ring,Guard,Deep Dawn,Inside Taxi,Crack Knuckles,Light Brown Hair
30s,Sport Towel,Long Field Jacket,Black Low Sneakers,Pink Permed Hair,Leg Prosthetics,Nurse,Night,Old Snack Bar,Plastic Beating Sound,Skid Mark
30s,Fire Poker,Grey Hiking Jacket,Strapped Leather Sandal,Pomade Hair,Skull Shaped Ring,Hotel Receptionist,Late Afternoon,Night Mountain,Digging With Shovel,Empty Cartridge
30s,Wooden Handle Cleaver,Yellow Short Cardigan,Ochre Leather Loper,Bob With Bangs,Colorful Bracelets,Athletic Trainer,Late Night,Closed Amusement Park,Grind one`s Teeth,Fly
30s,Muscaria Mushroom,Long Padded Coat,White Platform Sneakers,High Ponytail,Colorful Bracelets,Mart Cashier,Late Night,Blackout Parking Lot,Backpack Stuff Shaking,Scorch Mark
60s,Fire Poker,Blue Shirt,Thigh High Wellies,Perm With Bangs,Leg Prosthetics,Engineer,Early Morning,Inside Taxi,Finger Snap,Metal Fragments
30s,Machine Gun K15,Pilot Bomber Jacket,Blue Football Boots,Dandy Hairstyle,Millitary Backpack,Homeless,Late Afternoon,Messy Goshiwon,Wooden Weapon Falling,Paint Stain
30s,Police Nightstick,Long Padded Coat,Black Converse,Long Blonde hair,Engagement Ring,Photographer,Morning,Sashimi Restaurant,Chewing Paper Cup,Maggot
70s,Aluminum Baseball Bat,Blue Shirt,Knee High Wellies,Long Hair,Chocker Necklace,Mart Cashier,Late Night,Big Old Arboretum,Propeller Sound,Used Toilet Paper
50s,Rusty Shotgun,Grey Fleece Hoodie,Chess Patteren loafer,High Ponytail,Thick Glasses,Doctor,Morning,Motel in Backstreet,Irregular Walking Sound,Women`s Underwear
50s,Bereta APX,Old Denim Jacket,Ivowy Suede Moccasin,Comma Hairstyle,Buddhist Bead Bracelet,Professor,Night,Motel in Backstreet,Cutting Something,Metal Fragments
30s,Monkey Wrench,Stripe Tshirt,Black Converse,Mid-long Straight Hair,Colorful Bracelets,Mart Cashier,Deep Dawn,Old Guest House,Fan Sound,Maggot
50s,Code Of Law,Black Hiking Jacket,Black Long Boots,Long Permed Hair,Buddhist Bead Bracelet,Athletic Trainer,Early Morning,Private English Academy,Irregular Walking Sound,Cigarette Butts
20s,Tetrodotoxin Powder,Duck Patch Hoodie,Black Leather Loafer,High Ponytail,Drop earrings,Janitor,Early Morning,Motel in Backstreet,Finger Snap,Fingerprints
30s,Irregular Shaped Rock,Vest With Slits,Ivory Converse,Comma Hairstyle,Black Backpack,Engineer,Morning,Studio Airbnb,Hammering Sound,Footprint 270mm Sneakers
20s,Piano Wire,Duck Patch Hoodie,White Platform Sneakers,Two Block Haircut,Silver Stainless Ring,Chef,Late Night,Major Bank,Skid Sounds,Chewed Gum
20s,Disposable Syringe,Crop Vest Knit,White Platform Sneakers,High Ponytail,Thick Chain Nechlace,Athletic Trainer,Late Night,Inn Near Brothel,Birds Singing,Light Brown Hair
40s,Submachine Gun AR-18,Logo Printed Windbreaker,Red Football Boots,Long Layered Hair,Skull Shaped Ring,Janitor,Morning,Old Studio Apartment,Gas Range On,Irregular Footprints
40s,Shinai,Grey Hiking Jacket,German Army Trainers,Long Permed Hair,Black Disposable Mask,Model,Late Afternoon,Old DVD room,Irregular Walking Sound,Black Hair
50s,Round Edged Stone,Vest With Slits,White Platform Sneakers,Black Short Babyperm,Left Ear Pierced,Guard,Early Morning,Blackout Parking Lot,Sound of Wave,Irregular Footprints
40s,Sport Towel,Undershirt,White Basketball Shoes,Dandy Hairstyle,Left Ear Pierced,Hotel Receptionist,Night,Female Outfit Outlet,Reading Buddhist Text,Light Brown Hair
30s,BBQ Fork,Vest With Slits,Suede Boat shoes,Long Hair,Lion Shaped Ring,Guard,Night,Famous Traditional Market,Computer Mouse Clicking,Nail Tips
60s,Wodden Handle Shovel,White Shirt,Black Low Sneakers,Pink Permed Hair,Engagement Ring,Chef,Night,Old Studio Apartment,Neon Sign Noise,Empty Cartridge
40s,Prosthetic Hand,Grey Hiking Jacket,Black Leather Loafer,Short Permed Hair,Thick Chain Nechlace,Chef,Late Night,Normal House,Skid Sounds,Crumpled Cigarette Package
50s,Rusty Shotgun,Cotton Zip Hoodie,Bare Foot,Pink Permed Hair,Gold Cross Necklace,Sanitation Worker,Early Morning,Famous Traditional Market,TV Sports Commentaries,Weapon With Fingerprint
70s,Tetrodotoxin Powder,Long Padded Coat,German Army Trainers,Cherry Red Hair,Electronics Anklet,Carpenter,Night,Lecture Hall,Sand Stepping Barefoot,Lipstick Stained Cigarette
60s,Pry Bar,Purple Short Cardigan,German Army Trainers,Brown Short Babyperm,Lion Shaped Ring,Chef,Night,Messy Club,Digging With Shovel,Footprint 240mm Loper
50s,Hydrochloric Acid,Stripe Turtleneck Knit,Suede Boat shoes,Long Hair,Tennis Wristband,Chef,Deep Dawn,Small Theater Onstage,Digging With Shovel,Black Powder
30s,Muscaria Mushroom,Grey Knit Shirt,White Running Shoes,Pomade Hair,Lion Shaped Ring,Doctor,Morning,Female Outfit Outlet,Irregular Walking Sound,Empty Cartridge
30s,Bereta APX,Old Denim Jacket,Black Converse,Long Hair,Thick Chain Nechlace,Hotel Receptionist,Morning,Officetel Management Office,Plastic Beating Sound,Glass Fragments
40s,Wood Branch,Yellow Short Cardigan,White Stained Boots,Long Hair,Wide Leather Bracelet,Banker,Late Night,Motel in Backstreet,Hazy Music,Light Brown Hair
30s,Remington M7188,Grey Fleece Hoodie,Black Low Sneakers,Pink Permed Hair,Eyebrow Piercing,Hotel Receptionist,Late Afternoon,Self Service Cafe,Toilet Flush Sound,Used Toilet Paper
70s,Sport Towel,Vest With Slits,Skyblue Flip Flop,Bob With Bangs,Skull Shaped Ring,Professor,Deep Dawn,Major Bank,Running Treadmill,Skid Mark
20s,Fishing Wire,Pilot Bomber Jacket,Black Chelsea Boots,Mid-long Curly Hair,Buddhist Bead Bracelet,Soldier,Around Midnight,Sashimi Restaurant,Birds Singing,Disposable Lighter
30s,Monkey Wrench,Short Padded Coat,German Army Trainers,Dandy Hairstyle,Buddhist Bead Bracelet,Mechanic,Night,SUV Passenger Seat,Toilet Flush Sound,Black Wig Hair
20s,Fabric Scissors,Long Sleeve Tshirt,Strapped Leather Sandal,Pink Permed Hair,Gold Cross Necklace,Cleaner,Deep Dawn,Big Square Onstage,Sand Stepping Barefoot,Used Toilet Paper
70s,Green Utility Knife,Grey Fleece Hoodie,Strapped Leather Sandal,Brown Short Babyperm,Cross Charm Bracelet,Janitor,Night,Old Guest House,TV Sports Commentaries,Feather
40s,Aluminum Baseball Bat,Logo Printed Windbreaker,Black Converse,Comma Hairstyle,Thick Glasses,Actor,Deep Dawn,Small Old Supermarket,Remote Air Conditioner,Fibrous Tissues
20s,Old Circular Saw,Stripe Tshirt,White Basketball Shoes,Mid-long Curly Hair,Black Backpack,Model,Night,Amusement Park Pillar,Neon Sign Noise,Fingerprints
50s,Old Circular Saw,Logo Printed Windbreaker,Chess Patteren loafer,Short Hair,Engagement Ring,Mechanic,Night,Cafe Terrace,Cutting Something,Lipstick Stained Cigarette
20s,Poisonous Mushroom Broth,Jersey Zip Hoodie,Ivowy Suede Moccasin,Short Permed Hair,Black Backpack,Police Officer,Late Night,Self Service Bar,Irregular Walking Sound,Erased Blood Stain
70s,Sulfuric Acid,Luxury Brown Shearing,Blue Football Boots,Bob With Bangs,Black Disposable Mask,Mechanic,Night,Inside Taxi,Hammering Sound,Maggot
40s,Red Chainsaw,Old Denim Jacket,White Platform Sneakers,Long Permed Hair,Skull Shaped Ring,Mechanic,Late Night,Lonesome Bus Station,Counting Money,Fibrous Tissues
40s,Submachine Gun K16,Vest With Slits,Ivory Converse,Mid-long Straight Hair,Engagement Ring,Director,Night,Broken Street Lamp,Propeller Sound,Footprint 245mm Highheels
20s,Transparent Vodka Bottle,Yellow Short Cardigan,Black Leather Loafer,Short Hair,Skull Shaped Ring,Cleaner,Around Midnight,Private English Academy,Chewing Gum,Crumpled Cigarette Package
50s,Irregular Shaped Rock,Grey Knit Shirt,Knee High Wellies,Mid-long Ponytail,Lion Shaped Ring,Mechanic,Deep Dawn,New Guest House,Metal Weapon Falling,Scorch Mark
60s,Sharp Edged Stone,Luxury Brown Shearing,Ivowy Suede Moccasin,Bob With Bangs,Tennis Wristband,Engineer,Deep Dawn,Haunted House,TV Sports Commentaries,Crumpled Cigarette Package
30s,Female Stocking,Black Hiking Jacket,Ivowy Suede Moccasin,Brown Short Babyperm,Black Backpack,Firefighter,Early Morning,Inside Taxi,Chalkboard Scraping,Chewed Gum
20s,Water,Pilot Bomber Jacket,Black Converse,Short Hair,Gold Cross Necklace,Athlete,Late Night,Old Guest House,Digging With Shovel,Bullet
20s,Crosshead Screwdriver,Jersey Zip Hoodie,White Platform Sneakers,Cherry Red Hair,Wide Leather Bracelet,Cleaner,Deep Dawn,PC cafe,Whistle,Footprint 270mm Sneakers
30s,BBQ Fork,Jersey Zip Hoodie,Red Converse,Bob With Bangs,Drop earrings,Engineer,Early Morning,Back Seats,Plastic Beating Sound,Scorch Mark
50s,Sniper Gun ULR338,Crop Vest Knit,Knee High Wellies,Long Hair,Eyebrow Piercing,Athletic Trainer,Late Night,Messy Goshiwon,Grind one`s Teeth,Maggot
30s,Red Chainsaw,Crop Vest Knit,White Platform Sneakers,Long Hair,Cross Charm Bracelet,Lawyer,Night,Town Hall,Cutting Something,Excrements
20s,Collectible Folding Knife,Cotton Zip Hoodie,Ivory Converse,Long Brown hair,Buddhist Bead Bracelet,Mechanic,Morning,Old Guest House,Water Shaking,Disposable Lighter
40s,Computer Monitor,Short Padded Coat,White Basketball Shoes,Comma Hairstyle,Electronics Anklet,Director,Deep Dawn,Karaoke Underground,Whistle,Light Brown Hair
50s,Wooden Baseball Bat,Grey Fleece Hoodie,Ivowy Suede Moccasin,Natural Two Block,Skull Shaped Ring,Mart Cashier,Morning,Amusement Park Pillar,Cars On Highway,Headlight
20s,Fire Poker,Luxury Brown Shearing,Thigh High Wellies,Cherry Red Hair,Eyebrow Piercing,Chef,Late Night,Big Old Arboretum,Bearing Groaning,Bullet
30s,Board With Nails,Long Field Jacket,Black Low Sneakers,Pixie Cut,Skull Shaped Ring,Mechanic,Early Morning,Office,TV Sports Commentaries,Arson Attempt
30s,Remington M7188,Grey Fleece Hoodie,Knee High Wellies,Long Hair,Engagement Ring,Actor,Late Night,Underground Grocery Store,Running Treadmill,Body Hair
60s,Green Utility Knife,Printed Black Tshirt,White Platform Sneakers,Long Hippie Perm,Skull Shaped Ring,Soldier,Deep Dawn,Room Cafe,People Having Conversation,Lipstick Stained Cigarette
30s,Expandable Nightstick,Grey Hiking Jacket,Suede Boat shoes,Pixie Cut,Electronics Anklet,Mechanic,Late Night,Big Square Onstage,Pipe Hitting Wall,Skid Mark
30s,Sniper Gun ULR338,Cotton Zip Hoodie,White Stained Boots,Short Hair,Charm Earrings,Sanitation Worker,Late Night,Inn Near Brothel,Cutting Something,Body Hair
40s,Sulfuric Acid,Old Denim Jacket,White Running Shoes,Two Block Haircut,Skull Shaped Ring,Mart Cashier,Night,Officetel Underground Parkinglot,Toilet Flush Sound,Arson Attempt
70s,Wooden Handle Cleaver,Emerald Coach Jacket,Red Converse,Brown Short Babyperm,Electronics Anklet,Sanitation Worker,Night,SUV Passenger Seat,Neon Sign Noise,Nail Tips
40s,Water,Purple Short Cardigan,Red Football Boots,Mid-long Ponytail,Tennis Wristband,Mart Cashier,Morning,SUV Passenger Seat,Counting Money,Irregular Footprints
40s,Flathead Screwdriver,Ivy League Hoodie,Ochre Leather Loper,High Ponytail,Skull Shaped Ring,Janitor,Morning,Haunted House,Cars On Highway,Scorch Mark
50s,Submachine Gun AR-18,Purple Short Cardigan,Red Football Boots,Bob With Bangs,Skull Shaped Ring,Sanitation Worker,Around Midnight,Inn Near Brothel,Cars On Highway,Skid Mark
50s,Female Stocking,Purple Short Cardigan,Ivowy Suede Moccasin,Natural Two Block,Black Disposable Mask,Sanitation Worker,Night,Lonesome Bus Station,Twisting Jaw joint,Lipstick Stained Cigarette
20s,Pottassium Chloride,Ivy League Hoodie,White Platform Sneakers,High Ponytail,Charm Earrings,Engineer,Late Night,Hostel (Mixed Dorm),Bearing Groaning,Fingerprints
30s,Potassium Cyanide,Long buttonless Cardigan,Black Converse,High Ponytail,Skull Shaped Ring,Banker,Late Night,Small Theater Onstage,Cars On Highway,Black Vinyl Bag
40s,Pottassium Chloride,Vest With Slits,White Basketball Shoes,Short Hair,Black Backpack,Athletic Trainer,Deep Dawn,Inside Taxi,Pipe Hitting Wall,Lipstick Stained Cigarette
